Straße	HnrVon	AlphateilVon	ZusatzVon	HnrBis	AlphateilBis	ZusatzBis	alle/ger/ung	Wahlbezirk - Nr	Wahlbezirk - Name	WahlraumZeile1	WahlraumZeile2	WahlraumZeile3	Wahlraum barrierefrei
Nelly-Sachs-Str	1			5			U	7302	Kirchsteigfeld - Priesterweg	Friedr.-W.-v.-Steuben-Gesamtschule (46)	Ricarda-Huch-Str. 23-27		ja
Ricarda-Huch-Str	15			35			U	7302	Kirchsteigfeld - Priesterweg	Friedr.-W.-v.-Steuben-Gesamtschule (46)	Ricarda-Huch-Str. 23-27		ja
Ricarda-Huch-Str	18			42			G	7302	Kirchsteigfeld - Priesterweg	Friedr.-W.-v.-Steuben-Gesamtschule (46)	Ricarda-Huch-Str. 23-27		ja
Anni-von-Gottberg-Str	6			14			G	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Anni-von-Gottberg-Str	11						alle	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Clara-Schumann-Str	6			22	B		G	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Dorothea-Schneider-Str	14			18			G	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Kamblystr	alle							7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Lise-Meitner-Str	1			25			U	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Lise-Meitner-Str	2			28	A		G	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Marie-Hannemann-Str	alle							7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Marie-Juchacz-Str	2			20	B		G	7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Schadowstr	alle							7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Schinkelstr	alle							7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Stülerstr	alle							7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Zum Teich	alle							7303	Kirchsteigfeld - Zum Teich/Schinkelstr.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Anni-von-Gottberg-Str	1			9			U	7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Clara-Schumann-Str	1			21			U	7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Gertrud-Kolmar-Str	alle							7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Lise-Meitner-Str	27			29			U	7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Lise-Meitner-Str	30			34			G	7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Marie-Juchacz-Str	11			15			U	7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Marie-Juchacz-Str	22			38			G	7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Mildred-Harnack-Str	alle							7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Pierre-de-Gayette-Str	alle							7304	Kirchsteigfeld - Pierre-de-Gayette-Str.	Grundschule Im Kirchsteigfeld (56)	Lise-Meitner-Str. 6		ja
Am Parkplatz	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Dorfstr (OT Paaren)	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Dorfstr (OT Uetz)	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Kanalweg	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Kirschweg	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Mühlenweg (OT Uetz-Paaren)	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Paarener Dorfstr	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Paarener Mühlenweg	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Potsdamer Str (OT Uetz-Paaren)	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Schwarzer Weg (OT Uetz-Paaren)	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Siedlung	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Uetzer Dorfstr	alle							8101	Uetz-Paaren	ehemaliges Gemeindeamt Uetz-Paren	Uetzer Dorfstr. 15	nicht barrierefrei	nein
Am Friedrichspark	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Am Garten	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Am Kanal (OT Marquardt)	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Am Schlänitzsee	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Amselweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
An der alten Kreisstr	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
An der Eisenbahnbrücke	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
An der Obstplantage	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
An der Wublitz	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Blumenweg (OT Marquardt)	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Driftweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Drosselweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Eschenweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Fahrländer Str	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Fährweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Fasanenweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Finkenweg (OT Marquardt)	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Haseleck	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Hauptstr (OT Marquardt)	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Im Park	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Kohlmeisenweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Satzkorner Weg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Schoriner Weg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Schulstr (OT Marquardt)	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Schusterweg	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Seestr (OT Marquardt)	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Spielstr	alle							8201	Marquardt	Kulturscheune Marquardt	Fahrländer Str. 1c		ja
Bahnhofstr (OT Satzkorn)	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Birnenweg (OT Satzkorn)	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Dorfstr (OT Satzkorn)	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Eichenallee zur BESTBAU	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Gladiolenweg	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Kastanienweg	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Lilienweg	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Lindenstr (OT Satzkorn)	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Rosenweg (OT Satzkorn)	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Satzkorner Bergstr	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Satzkorner Ringstr	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Straße des Friedens	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Straße zum Bahnhof	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
Tulpenweg	alle							8301	Satzkorn	ehemaliges Gemeindeamt Satzkorn	Dorfstr. 2 OT Satzkorn	nicht barrierefrei	nein
An den Eisbergstücken	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Gellertstr	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Hannoversche Str	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Kienhorststr	3	B		4	F		alle	8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Märkerring	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Milanring	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Mühlenring	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Privatweg	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Rotkehlchenweg	alle							8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Triftweg (OT Fahrland)	113			155			alle	8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Von-Stechow-Str (OT Fahrland)	113			155			alle	8401	Fahrland - V.-Stechow-Str/Rotkehlchenweg	Feuerwehr-Gerätehaus Fahrland	Priesterstr. 13		ja
Am Friedhof (OT Fahrland)	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Am Spitzen Berg	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Am Upstall	10			30			alle	8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
An den Leddigen	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
An der Windmühle	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Döberitzer Str	2			22			G	8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Döberitzer Str	29			95			U	8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Dorfstr (OT Fahrland)	14						alle	8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Fahrländer Chaussee	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Glienicker Weg	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Hasensteg	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Im Winkel (OT Fahrland)	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Kartzower Dorfstr	alle							8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Ketziner Str	28			33			alle	8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Ketziner Str	37	A		37	C		alle	8402	Fahrland - Kartzower Dorfstr.	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Am Upstallgraben	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Am Weinberg (OT Fahrland)	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
An der Jubelitz	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Ketziner Str	1			12			alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Ketziner Str	33	A		36	E		alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Ketziner Str	38			39	J		alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Ketziner Str	50	A		62			alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Kienhorststr	1	A		3	A		alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Kienhorststr	5			8			alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Marquardter Str (OT Fahrland)	5			17			alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Marquardter Str Ausbau	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Müllerweg	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Pappelallee (OT Fahrland)	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Rönsahler Str	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Schmidtweg	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Triftweg (OT Fahrland)	4			10			alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Von-Stechow-Str (OT Fahrland)	1			10			alle	8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Zum Storchennest	alle							8403	Fahrland - An der Jubelitz	Kulturladen Fahrland	Ketziner Str. 50a	nicht barrierefrei	nein
Am Upstall	1			9			alle	8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Döberitzer Str	1	A		27			U	8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Gartenstr (OT Fahrland)	alle							8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Ketziner Str	13			27			alle	8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Ketziner Str	40			50			alle	8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Kietzer Str	alle							8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Marquardter Str (OT Fahrland)	1			4	A		alle	8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Pastor-Moritz-Str	alle							8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Paul-Lange-Bey-Str	alle							8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Priesterstr	alle							8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Weberstr	alle							8404	Fahrland - Kietzer Str/Pastor-Moritz-Str	Regenbogenschule (7)	Ketziner Str. 31c	nicht barrierefrei	nein
Am Fährgut	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Föhrenhang	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Großen Horn	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Kirchberg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Krampnitzsee	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Lehnitzsee	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Rehweg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Stinthorn	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Am Wiesenrand	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
An der Birnenplantage	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Anglerkolonie	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Bassewitzstr	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Birnenweg (OT Neu Fahrland)	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Fontanestr (OT Neu Fahrland)	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Ganghoferstr	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Gärtner-Schmidt-Str	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Heinrich-Heine-Weg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Im Apfelgarten	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Martinsweg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Neuhainholz	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Plantagenweg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Ringstr (OT Neu Fahrland)	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Robinsoninsel	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Schwalbenweg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Sonnenweg	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Tschudistr	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Zu den drei Mohren	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Zum Weißen See	alle							8501	Neu Fahrland	Bürgerhaus Neu Fahrland	Am Kirchberg 51		ja
Alter Weinberg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Am Gutstor	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Am Park	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Christoph-Friedrich-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Dorfstr (OT Groß Glienicke)	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Edith-Schollwer-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Eva-Katharina-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Freiheitstr	2			34			G	8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Georg-Sigismund-von-Oppen-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Glienicker Dorfstr	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Groß Glienicker Heide	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Grüner Weg (OT Groß Glienicke)	22			23			alle	8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Hans-Georg-Str	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Heinz-Sielmann-Ring	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Helmut-Just-Str	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Ida-Wüst-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Interessentenweg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Käthe-Haack-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Leo-Bauer-Str	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Maly-Delschaft-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Margarethe-Gottliebe-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Potsdamer Chaussee (OT Groß Glienicke)	3			7	A		U	8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Rudi-Ball-Str	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Seeburger Chaussee	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Triftweg (OT Groß Glienicke)	9						alle	8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Von-Oppen-Weg	alle							8601	Groß Glienicke - Glienicker Dorfstr.	Groß Glienicker Begegnungshaus	Glienicker Dorfstr. 2		ja
Ahornweg	alle							8602	Groß Glienicke - Bullenwinkel/Braumannw.	Grundschule Hanna von Pestalozza (6)	Hechtsprung 14-16		ja
Am Fenn (OT Groß Glienicke)	alle							8602	Groß Glienicke - Bullenwinkel/Braumannw.	Grundschule Hanna von Pestalozza (6)	Hechtsprung 14-16		ja
Am Schlahn	alle							8602	Groß Glienicke - Bullenwinkel/Braumannw.	Grundschule Hanna von Pestalozza (6)	Hechtsprung 14-16		ja
