zip;;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
50858;;StÃ¼ttgenhof;1;;0;;Junkersdorf;30609;14;;
50935;;StÃ¼ttgenweg;15;17;;;Junkersdorf;30609;14;;
50858;;StÃ¼ttgerhofweg;1;15;;;Junkersdorf;30607;14;;
50858;;StÃ¼ttgerhofweg;;;2;48;Junkersdorf;30606;14;;
50672;;Subbelrather Str.;1;13;;;Neustadt/Nord;10409;18;;
50823;;Subbelrather Str.;15;119;;;Ehrenfeld;40114;15;;
50672;;Subbelrather Str.;;;16;;Neustadt/Nord;10409;18;;
50823;;Subbelrather Str.;;;26;38;Ehrenfeld;40114;15;;
50823;;Subbelrather Str.;129;167;126;154;Ehrenfeld;40115;15;;
50823;;Subbelrather Str.;177;243;180;206;Ehrenfeld;40118;15;;
50825;;Subbelrather Str.;245;301;238;264;Ehrenfeld;40118;15;;
50823;;Subbelrather Str.;;;264a;;Ehrenfeld;40118;15;;
50825;;Subbelrather Str.;;;266;288;Ehrenfeld;40118;15;;
50825;;Subbelrather Str.;303;409;300;400;Ehrenfeld;40123;15;;
50823;;Subbelrather Str.;;;404;418;Ehrenfeld;40123;15;;
50825;;Subbelrather Str.;;;420;436;Ehrenfeld;40123;15;;
50825;;Subbelrather Str.;433;479;450;498a;Ehrenfeld;40124;15;;
50827;;Subbelrather Str.;481;543;538;562;Bickendorf;40308;15;;
50827;;Subbelrather Str.;543a;557;576;598;Bickendorf;40309;15;;
50858;;SÃ¼dallee;1;13b;2;6;Junkersdorf;30605;14;;
50670;;Sudermanplatz;1;9;2;12;Neustadt/Nord;10413;18;;
50670;;Sudermanstr.;1;7;2;12;Neustadt/Nord;10422;18;;
50858;;Sudetenweg;1;25;2;62;Junkersdorf;30605;14;;
50997;;SÃ¼dstr.;;;8;24;Meschenich;21301;13;;
50997;;SÃ¼dstr.;21;27;28;40;Meschenich;21302;13;;
50679;;Suevenstr.;1;35;;;Deutz;10508;18;;
50679;;Suevenstr.;;;2;36;Deutz;10509;18;;
51103;;Suhler Weg;;;8;;HÃ¶henberg;80404;18;;
50935;;Suitbert-Heimbach-Platz;5;13;;;Lindenthal;30316;14;;
51067;;Suitbertstr.;1;71;2;62;Holweide;90403;19;;
50937;;SÃ¼lzburgstr.;3;67;34;82;SÃ¼lz;30212;14;;
50937;;SÃ¼lzburgstr.;;;88;128;SÃ¼lz;30221;14;;
50937;;SÃ¼lzburgstr.;89;129;;;SÃ¼lz;30220;14;;
50937;;SÃ¼lzburgstr.;;;140;164;SÃ¼lz;30226;14;;
50937;;SÃ¼lzburgstr.;;;170;198;SÃ¼lz;30225;14;;
50937;;SÃ¼lzburgstr.;171;191;;;SÃ¼lz;30226;14;;
50937;;SÃ¼lzburgstr.;193;217;;;SÃ¼lz;30225;14;;
50937;;SÃ¼lzburgstr.;229;271;200;234;Lindenthal;30302;14;;
50937;;SÃ¼lzgÃ¼rtel;1;19;2;16;SÃ¼lz;30214;14;;
50937;;SÃ¼lzgÃ¼rtel;23;31;18;30;SÃ¼lz;30213;14;;
50937;;SÃ¼lzgÃ¼rtel;33;49a;32;54;SÃ¼lz;30218;14;;
50937;;SÃ¼lzgÃ¼rtel;51;59b;56;62;SÃ¼lz;30217;14;;
50937;;SÃ¼lzgÃ¼rtel;61;71;;;SÃ¼lz;30227;14;;
50937;;SÃ¼lzgÃ¼rtel;;;64;74a;SÃ¼lz;30231;14;;
50937;;SÃ¼lzgÃ¼rtel;;;76;96;SÃ¼lz;30227;14;;
50999;;SÃ¼rther Feldallee;;;2;16;Rodenkirchen;20814;13;;
50999;;SÃ¼rther Hauptstr.;3;103b;2;130b;SÃ¼rth;21009;13;;
50999;;SÃ¼rther Hauptstr.;107;119;;;SÃ¼rth;21004;13;;
50999;;SÃ¼rther Hauptstr.;133;165b;132;182;SÃ¼rth;21003;13;;
50999;;SÃ¼rther Hauptstr.;191;267;184;240f;SÃ¼rth;21002;13;;
50999;;SÃ¼rther Leinpfad;;;0;;SÃ¼rth;21009;13;;
50996;;SÃ¼rther Str.(Rodenkirchen);1;89;2;34;Rodenkirchen;20808;13;;
50996;;SÃ¼rther Str.(Rodenkirchen);95;117;76;122;Rodenkirchen;20810;13;;
50999;;SÃ¼rther Str.(Rodenkirchen);135;191;172;308;Rodenkirchen;20814;13;;
50765;;Swinestr.;1;15;;;Chorweiler;60904;16;;
50968;;Swisttalstr.;5;27;2;34;Raderthal;20402;13;;
50968;;Swisttalstr.;33;37;;;Raderthal;20401;13;;
50767;;Taborplatz;1;7;6;;Heimersdorf;60404;16;;
50968;;Tacitusstr.;1;1g;;;Bayenthal;20106;13;;
50968;;Tacitusstr.;;;2;2d;Bayenthal;20102;13;;
50968;;Tacitusstr.;3;15b;;;Bayenthal;20105;13;;
50968;;Tacitusstr.;;;4;54;Bayenthal;20103;13;;
50968;;Tacitusstr.;17;25;;;Bayenthal;20104;13;;
50769;;Taepperweg;1;;2;8;Seeberg;60303;16;;
51143;;Tagetesweg;1;39;2;34;ZÃ¼ndorf;71411;17;;
50825;;Takufeld;41;;;;Neuehrenfeld;40217;15;;
50825;;Takuplatz;1;7;;;Neuehrenfeld;40216;15;;
50825;;Takustr.;1;35d;2;32;Ehrenfeld;40123;15;;
50825;;Takustr.;37;101;38;76;Neuehrenfeld;40217;15;;
51069;;Talstr.;25;37;2;40;DellbrÃ¼ck;90523;19;;
50997;;Talstr.(Rondorf);3;39;;;Rondorf;20604;13;;
50997;;Talstr.(Rondorf);;;6;10;Rondorf;20603;13;;
51149;;Talweg;1;45;2;36;Gremberghoven;70402;17;;
50733;;Tangastr.;1;11;2;16;Nippes;50115;15;;
50858;;Tannenstr.;1;13a;2;22;Junkersdorf;30606;14;;
51147;;Tannenweg;1;37;2;26;Grengel;70903;17;;
51065;;Tarnowitzer Str.;1;11;2;12;Buchheim;90308;19;;
51145;;Tassostr.;1;17;2;14;Urbach;70703;17;;
50676;;Taubengasse;1;21;;;Altstadt/SÃ¼d;10114;13;;
51105;;Taubenholzweg;29;;;;Poll;70101;17;;
50733;;Tauentzienstr.;;;2;4;Nippes;50113;15;;
51105;;Taunusplatz;1;21;;;Humboldt/Gremberg;80101;18;;
51105;;Taunusstr.;1;29a;2;28;Humboldt/Gremberg;80101;18;;
51105;;Taunusstr.;31;55;34;50;Humboldt/Gremberg;80105;18;;
50999;;TausendschÃ¶nweg;1;43;2;40;Rodenkirchen;20812;13;;
50827;;Teichstr.;1;77;2;42;Bickendorf;40311;15;;
50676;;Tel-Aviv-Str.;1;9;;;Altstadt/SÃ¼d;10102;13;;
51067;;Tempelherrenstr.;1;11;;;Buchheim;90304;19;;
51067;;Tempelherrenstr.;13;23;;;Buchheim;90302;19;;
51067;;Tempelherrenstr.;;;24;42;Buchheim;90304;19;;
51067;;Tempelherrenstr.;;;44;48;Buchheim;90302;19;;
50679;;Tempelstr.;;;2;50;Deutz;10504;18;;
50679;;Tempelstr.;5;35;;;Deutz;10503;18;;
50679;;Tempelstr.;39;61;;;Deutz;10504;18;;
50679;;Tempelstr.;65;103;52;56;Deutz;10511;18;;
50679;;Tenktererstr.;1;5;2;6;Deutz;10509;18;;
51063;;Tessiner Weg;1;17;2;18;MÃ¼lheim;90122;19;;
50765;;Teufelsbergstr.;1;45;2;56;Blumenberg;61003;16;;
50678;;Teutoburger Str.;1;35;2;42;Neustadt/SÃ¼d	;10208;13;;
50679;;Teutonenstr.;;;2;16;Deutz;10511;18;;
51149;;Teutonenstr.(Gremberghoven);13;35;24;34;Gremberghoven;70401;17;;
50997;;Teutonenstr.(Meschenich);1;13;2;12;Meschenich;21302;13;;
50823;;ThebÃ¤erstr.;1;17;2;58;Ehrenfeld;40110;15;;
50823;;ThebÃ¤erstr.;43;63;58a;100;Ehrenfeld;40111;15;;
50737;;Theklastr.;1;29;2;26;Weidenpesch;50506;16;;
50765;;Thenhovener Str.;17;21;40;48;Esch/Auweiler;60707;16;;
50769;;Thenhover-Escher Weg;43;67;40;52;Roggendorf/Thenhoven;61101;16;;
51105;;Theoderichstr.;1;13;2;;Humboldt/Gremberg;80104;18;;
50679;;Theodor-Babilon-Str.;1;;2;8;Deutz;10502;18;;
51063;;Theodor-Brauer-Str.;1;41;2;20;MÃ¼lheim;90102;19;;
51109;;Theodor-Haecker-Str.;1;21;2;;NeubrÃ¼ck;80906;18;;
50668;;Theodor-Heuss-Ring;1;23;4;62;Neustadt/Nord;10423;18;;
50996;;Theodor-Heuss-Str.(Rodenkirchen);1;;2;6;Rodenkirchen;20803;13;;
51149;;Theodor-Heuss-Str.(Porz);1;9b;2;18;Finkenberg;71603;17;;
51149;;Theodor-Heuss-Str.(Porz);43;59;;;Eil;70501;17;;
51149;;Theodor-Heuss-Str.(Porz);;;76;80;Eil;70502;17;;
51149;;Theodor-Heuss-Str.(Porz);;;88;;Eil;70501;17;;
50679;;Theodor-HÃ¼rth-Str.;1;11;2;12;Deutz;10505;18;;
51143;;Theodor-KÃ¶rner-Str.(Porz);1;7;2;10;Porz;70608;17;;
50996;;Theodor-KÃ¶rner-Str.(Rodenkirchen);1;5;2;;Rodenkirchen;20806;13;;
50996;;Theodor-KÃ¶rner-Str.(Rodenkirchen);7;13;10;14;Rodenkirchen;20807;13;;
51149;;Theodor-Schnitzler-Weg;;;2;6;Ensen;70306;17;;
50735;;Theodor-Schwann-Str.;1;25;2;30;Riehl;50308;16;;
50969;;Theophanoplatz;1;9;2;8;Zollstock;20504;13;;
50969;;Theophanostr.;1;19;;;Zollstock;20504;13;;
50969;;Theophanostr.;;;2;38;Zollstock;20503;13;;
50931;;Theresienstr.;15;69;16;70;Lindenthal;30310;14;;
50931;;Theresienstr.;75;85;72;96;Lindenthal;30323;14;;
51103;;Thessaloniki-Allee;1;19;;;Kalk;80209;18;;
51103;;Thessaloniki-Allee;21;27;2;16;Kalk;80208;18;;
50676;;Thieboldsgasse;3;25;6;18;Altstadt/SÃ¼d;10118;13;;
50676;;Thieboldsgasse;27;139;82;150;Altstadt/SÃ¼d;10119;13;;
51069;;Thielenbrucher Allee;1;35;2;46;DellbrÃ¼ck;90515;19;;
51069;;Thielenbrucher Hof;;;14;18;DellbrÃ¼ck;90514;19;;
50825;;Thielenstr.;1;15;2;12;Ehrenfeld;40122;15;;
50825;;Thielenstr.;17;31;14;48;Ehrenfeld;40120;15;;
50939;;Thomasberger Str.;1;51;2;32;Klettenberg;30103;14;;
51109;;Thomas-Dehler-Weg;1;13;;;NeubrÃ¼ck;80904;18;;
50968;;Thomas-Mann-Str.;1;5;6;10;Bayenthal;20104;13;;
50769;;ThÃ¶nneshofweg;1;9;;;Merkenich;60105;16;;
50769;;Thorn-Prikker-Str.;1;13;2;4;Seeberg;60303;16;;
51103;;Thorwaldsenstr.;1;27;2;36;Vingst;80304;18;;
50765;;Thujaweg;1;3;10;38;Volkhoven/Weiler;60801;16;;
51061;;Thuleweg;1;29;16;98;HÃ¶henhaus;90611;19;;
51103;;Thumbstr.;1;87;2;82;Kalk;80205;18;;
50733;;ThÃ¼ringer Str.;3;31;10;22;Nippes;50110;15;;
50668;;ThÃ¼rmchenswall;3;51;4;64;Altstadt/Nord;10308;18;;
50668;;ThÃ¼rmchenswall;55;81;66;78;Altstadt/Nord;10309;18;;
51069;;Thurner Heide;3;17a;2;48;DellbrÃ¼ck;90503;19;;
51069;;Thurner Kamp;105;109;8;46;DellbrÃ¼ck;90518;19;;
51069;;Thurner Str.;1;39;2;22;DellbrÃ¼ck;90510;19;;
51069;;Thurner Str.;45;129;26;68;DellbrÃ¼ck;90512;19;;
51069;;Thurner Str.;;;70;104;DellbrÃ¼ck;90513;19;;
50676;;Thurnmarkt;1;7;;;Altstadt/SÃ¼d;10120;13;;
50679;;Thusneldastr.;1;33;2;48;Deutz;10505;18;;
51061;;Thymianweg;1;25;2;60;HÃ¶henhaus;90606;19;;
51065;;Thywissenstr.;;;2;12;MÃ¼lheim;90112;19;;
51065;;Thywissenstr.;5;11;;;MÃ¼lheim;90111;19;;
50968;;Tiberiusstr.;1;5;4;16;Marienburg;20203;13;;
50765;;Tiberstr.;1;7;;;Chorweiler;60903;16;;
50825;;Tieckstr.;1;55;2;76;Neuehrenfeld;40214;15;;
50825;;Tieckstr.;61;83;78;102;Neuehrenfeld;40219;15;;
51063;;Tiefentalstr.;7;41;14;72;MÃ¼lheim;90120;19;;
50735;;Tiergartenstr.;9;31;;;Riehl;50311;16;;
51145;;Tiergartenstr.(Elsdorf);1;57;2;24;Elsdorf;70801;17;;
50859;;TillmannspfÃ¤dchen;;;0;16;Widdersdorf;30904;14;;
51067;;Tillystr.;1;7;2;16;Holweide;90408;19;;
50735;;Tilsiter Str.;1;13;2;12;Niehl;50411;16;;
51145;;Tilsiter Str.(Urbach);1a;19;2;4;Urbach;70702;17;;
50858;;Tilsiter Weg;3;11;4;6;Weiden;30712;14;;
50858;;Tiroler Weg;1;7;2;10;Junkersdorf;30605;14;;
50678;;Titusstr.;;;2;26;Neustadt/SÃ¼d	;10202;13;;
50733;;Togostr.;3;5;2;18;Nippes;50115;15;;
50829;;Tollerstr.;1;25;2;16a;BocklemÃ¼nd/Mengenich;40504;15;;
51143;;TÃ¶lmesgasse;1;19;2;12;ZÃ¼ndorf;71406;17;;
50825;;Tondernstr.;1;49;;;Neuehrenfeld;40220;15;;
50825;;Tondernstr.;;;2;54;Neuehrenfeld;40218;15;;
50765;;Toni-Welter-Str.;;;6;32;Volkhoven/Weiler;60803;16;;
50858;;TÃ¶nneshofweg;1;15;2;34;Junkersdorf;30610;14;;
51063;;Topsstr.;;;2;10b;MÃ¼lheim;90120;19;;
51147;;Torfweg;5;15;;;Lind;71201;17;;
50737;;Torgaustr.;1;7;;;Weidenpesch;50501;16;;
51061;;Torringer Weg;1;47;;;HÃ¶henhaus;90610;19;;
51061;;Torringer Weg;;;2;32;HÃ¶henhaus;90611;19;;
50679;;Totilastr.;1;;2;;Deutz;10505;18;;
50858;;Toyota-Allee;15;95;2;42;Junkersdorf;30609;14;;
50678;;Trajanstr.;1;27;10;18;Neustadt/SÃ¼d	;10202;13;;
50678;;Trajanstr.;31;43;;;Neustadt/SÃ¼d	;10201;13;;
50735;;Trakehner Str.;1;41;4;28;Niehl;50414;16;;
50667;;Trankgasse;1;15;;;Altstadt/Nord;10313;18;;
51143;;Trankgasse(ZÃ¼ndorf);3;15;4;10;ZÃ¼ndorf;71401;17;;
50997;;Trenkebergstr.;15;31;4;28;Meschenich;21301;13;;
50997;;Trenkebergstr.;47;;40;60;Meschenich;21302;13;;
50859;;Treptow-Str.;1;15;2;56;Widdersdorf;30906;14;;
51063;;Triberger Weg;1;29;2;54;MÃ¼lheim;90123;19;;
50676;;Trierer Str.;1;27;2;10;Altstadt/SÃ¼d;10105;13;;
50674;;Trierer Str.;29;65;;;Neustadt/SÃ¼d	;10223;13;;
50858;;Trierer Str.(Weiden);1;63;2;38;Weiden;30712;14;;
50739;;Trifelsstr.;;;2;4;BilderstÃ¶ckchen;50702;15;;
50999;;Triftweg;29;51;2;38;WeiÃŸ;20901;13;;
51105;;Trimbornstr.;1;27;2;38;Kalk;80209;18;;
50969;;Trittenheimer Str.;;;2;14;Zollstock;20511;13;;
51147;;Troisdorfer Str.(Lind);1;15;2a;6;Lind;71203;17;;
50765;;Trollblumenweg;1;21;2;16;Volkhoven/Weiler;60803;16;;
51145;;Troppauer Str.;;;2;36;Urbach;70701;17;;
50739;;TÃ¼binger Str.;1;17;2;20;BilderstÃ¶ckchen;50708;15;;
50829;;Tucholskystr.;1;13;2;48;BocklemÃ¼nd/Mengenich;40507;15;;
51061;;Tulpenweg;5;29;6;8;HÃ¶henhaus;90612;19;;
51061;;Tulpenweg;31;51;12;;HÃ¶henhaus;90613;19;;
50767;;Tulpenweg(Pesch);1;15;2;14;Pesch;60601;16;;
51143;;Tulpenweg(ZÃ¼ndorf);23;25;;;ZÃ¼ndorf;71411;17;;
50999;;Tulpenweg(SÃ¼rth);1;15;2;40;SÃ¼rth;21009;13;;
50667;;Tunisstr.;3;;4;6;Altstadt/Nord;10302;18;;
50667;;Tunisstr.;19;;;;Altstadt/Nord;10313;18;;
50668;;Turiner Str.;1;9;;;Altstadt/Nord;10307;18;;
50668;;Turiner Str.;15;21;6;;Altstadt/Nord;10306;18;;
51063;;TÃ¼rkstr.;1;11;2;8;Stammheim;90801;19;;
50765;;Turkuplatz;1;;;;Chorweiler;60901;16;;
50859;;Turmgasse;1;21;2;22;Widdersdorf;30902;14;;
51143;;Turmhofstr.;1;9;2;28;ZÃ¼ndorf;71409;17;;
50733;;Turmstr.;3;11;4;12;Nippes;50110;15;;
50733;;Turmstr.;13;19;14;38;Nippes;50111;15;;
50969;;TÃ¼rnicher Str.;1;7;12;32;Zollstock;20518;13;;
50678;;Ubierring;1;61a;2;58;Neustadt/SÃ¼d	;10201;13;;
51149;;Ubierweg;1;11;2;10;Gremberghoven;70402;17;;
51107;;Uckermarkstr.;1;25;2;32;Ostheim;80501;18;;
50935;;Ãœberlinger Str.;1;19;2;28;Lindenthal;30316;14;;
50739;;Ãœckerather Str.;1;9;2;10;Longerich;50614;16;;
50769;;Ãœdesheimer Weg;9;37;2;;Worringen;61201;16;;
50968;;Uedorfer Str.;;;2;12;Raderthal;20402;13;;
50733;;Ãœrdinger Str.;1;15;2;12;Nippes;50103;15;;
50969;;Ãœrziger Str.;1;13;2;12;Zollstock;20511;13;;
51063;;Uferstr.;;;2;4;MÃ¼lheim;90116;19;;
50996;;Uferstr.(Rodenkirchen);11;41;10;40;Rodenkirchen;20805;13;;
50996;;Uferstr.(Rodenkirchen);45;83;42;52;Rodenkirchen;20812;13;;
50933;;Uhdestr.;1;13;2;18b;MÃ¼ngersdorf;30504;14;;
50931;;Uhlandstr.;9;41;2;68;Lindenthal;30311;14;;
50935;;Uhlandstr.;47;;70;80;Lindenthal;30315;14;;
50935;;Uhlandstr.;;;82;90a;Lindenthal;30314;14;;
50997;;Uhlandstr.(Immendorf);7;21;4;36;Immendorf;21201;13;;
50997;;Uhuweg;1;87;2;104;Rondorf;20606;13;;
51063;;Ulitzkastr.;1;25;2;58;MÃ¼lheim;90102;19;;
51107;;Ulmenallee(Rath/Heumar);1;7;4;;Rath/Heumar;80807;17;;
50999;;Ulmenallee(SÃ¼rth);1;63;2;58;SÃ¼rth;21007;13;;
50858;;Ulmenweg;1;23;2;14;Junkersdorf;30606;14;;
50739;;Ulmer Str.;1;39;2;34;BilderstÃ¶ckchen;50708;15;;
50858;;Ulrich-Brisch-Weg;1;;2;4;Junkersdorf;30606;14;;
50678;;Ulrichgasse;1;;4;18d;Altstadt/SÃ¼d;10107;13;;
50733;;Ulrich-Zell-Str.;1;11;2;8;Nippes;50103;15;;
51149;;Ulrikenstr.;1;;;;Ensen;70304;17;;
51069;;Umbachstr.;1;29;4;28;DellbrÃ¼ck;90509;19;;
50937;;UniversitÃ¤tsstr.;1;7;;;SÃ¼lz;30207;14;;
50937;;UniversitÃ¤tsstr.;;;18;;SÃ¼lz;30205;14;;
50937;;UniversitÃ¤tsstr.;;;20;22;Lindenthal;30303;14;;
50937;;UniversitÃ¤tsstr.;21;23;;;SÃ¼lz;30205;14;;
50937;;UniversitÃ¤tsstr.;25;31;;;Lindenthal;30303;14;;
50931;;UniversitÃ¤tsstr.;33;47;;;Lindenthal;30304;14;;
50931;;UniversitÃ¤tsstr.;49;77;;;Lindenthal;30305;14;;
50931;;UniversitÃ¤tsstr.;77a;89b;;;Lindenthal;30325;14;;
50674;;UniversitÃ¤tsstr.;;;98;100;Neustadt/SÃ¼d	;10235;13;;
50939;;Unkeler Str.;1;31;2;30;SÃ¼lz;30201;14;;
51107;;Unkelshof;1a;5;2;8;Vingst;80302;18;;
50767;;Unnauer Weg;3;5;2;24;Lindweiler;60502;16;;
50767;;Unnauer Weg;9;29;26;140;Lindweiler;60501;16;;
50765;;Unstrutweg;11;37;;;Chorweiler;60905;16;;
50827;;Unter Bergamotten;1;9;2;10;Bickendorf;40305;15;;
50827;;Unter Birnen;1;37;;;Bickendorf;40305;15;;
50827;;Unter Birnen;39;85;;;Bickendorf;40306;15;;
50999;;Unter Buschweg;1;33;2;144;SÃ¼rth;21006;13;;
50996;;Unter den Birken;;;120;214;Hahnwald;20701;13;;
50996;;Unter den Birken;197;239;216;228;Hahnwald;20702;13;;
51145;;Unter den Erlen;3;9;2;40;Urbach;70703;17;;
50968;;Unter den Ulmen;1;39;;;Marienburg;20201;13;;
50968;;Unter den Ulmen;39a;43;;;Marienburg;20203;13;;
50968;;Unter den Ulmen;;;96;140;Marienburg;20201;13;;
50968;;Unter den Ulmen;;;142;152;Marienburg;20203;13;;
50667;;Unter Fettenhennen;11;;2;;Altstadt/Nord;10304;18;;
50667;;Unter Goldschmied;3;9;;;Altstadt/Nord;10304;18;;
50859;;Unter Gottes Gnaden;1;97;2;50;Widdersdorf;30903;14;;
50859;;Unter Gottes Gnaden;;;52;84;Widdersdorf;30904;14;;
50859;;Unter Gottes Gnaden;;;86;128;Widdersdorf;30905;14;;
50859;;Unter Gottes Gnaden;101;123;;;Widdersdorf;30904;14;;
50859;;Unter Gottes Gnaden;129;191;;;Widdersdorf;30906;14;;
50668;;Unter Kahlenhausen;;;2;;Altstadt/Nord;10306;18;;
50668;;Unter Kahlenhausen;25;47;;;Altstadt/Nord;10308;18;;
50668;;Unter Kahlenhausen;;;40;46;Altstadt/Nord;10309;18;;
50667;;Unter KÃ¤ster;1;9;;;Altstadt/Nord;10304;18;;
50667;;Unter KÃ¤ster;;;12;16;Altstadt/Nord;10305;18;;
50827;;Unter Kirschen;1;5;2;8;Bickendorf;40305;15;;
50827;;Unter Kirschen;7;27;10;40;Bickendorf;40306;15;;
50668;;Unter KrahnenbÃ¤umen;9;87;4;68;Altstadt/Nord;10306;18;;
50859;;Unter Linden;1;223;2;248;Widdersdorf;30901;14;;
50667;;Unter Sachsenhausen;1;37;2;14;Altstadt/Nord;10313;18;;
50667;;Unter Taschenmacher;3;13;2;18;Altstadt/Nord;10304;18;;
50829;;Untere Dorfstr.;1;35;2;74;BocklemÃ¼nd/Mengenich;40501;15;;
50829;;Untere Dorfstr.;41;101a;84;138;BocklemÃ¼nd/Mengenich;40502;15;;
51109;;Unterer Bruchweg;7;;;;BrÃ¼ck;80703;17;;
50769;;Unterer Herbstweg;;;2;4;Merkenich;60105;16;;
50999;;Unterer WeiÃŸer Weg;;;0;10a;Rodenkirchen;20813;13;;
51067;;Unterer Wichheimer Kirchweg;;;2;20;Holweide;90412;19;;
51069;;Untereschbacher Str.;;;2;42;DellbrÃ¼ck;90509;19;;
51143;;Unterm Berg;5;7;;;ZÃ¼ndorf;71402;17;;
51143;;Unterm Berg;;;10;42;ZÃ¼ndorf;71401;17;;
51069;;Unterste Sauerwiese;1;33;;;DellbrÃ¼ck;90516;19;;
50765;;Uppsalasteig;;;2;8;Chorweiler;60901;16;;
50739;;Uracher Str.;1;33;2;16b;BilderstÃ¶ckchen;50706;15;;
51149;;Urbacher Weg;1;31;2;22;Porz;70604;17;;
51149;;Urbacher Weg;35;93;;;Ensen;70306;17;;
51149;;Urbacher Weg;;;48;48e;Ensen;70604;17;;
51149;;Urbacher Weg;;;50;98c;Ensen;70306;17;;
50679;;Urbanstr.;1;;;;Deutz;10502;18;;
51147;;Urbanusstr.;1;57;4;60;Libur;71301;17;;
50737;;Urdenbacher Str.;3;29;2;18;Longerich;50601;16;;
50968;;Urfelder Str.;1;21;;;Raderthal;20402;13;;
50968;;Urfelder Str.;;;2a;;Raderthal;20402;13;;
50968;;Urfelder Str.;;;2;;Raderthal;20401;13;;
50937;;Urftstr.;1;19;2;16;SÃ¼lz;30213;14;;
50996;;Urftstr.(Rodenkirchen);1;35;2;40;Rodenkirchen;20810;13;;
51069;;Urnenstr.;1;7;8;56;DellbrÃ¼ck;90503;19;;
50668;;Ursulagartenstr.;1;31;2;30;Altstadt/Nord;10312;18;;
50668;;Ursulakloster;5;25;2;22;Altstadt/Nord;10312;18;;
50765;;Ursula-Kuhr-Weg;1;19;2;10;Volkhoven/Weiler;60801;16;;
50668;;Ursulaplatz;9;29;2;24;Altstadt/Nord;10312;18;;
50668;;Ursulastr.;;;2;32;Altstadt/Nord;10312;18;;
51149;;Ursulastr.(Ensen);1;17;2;12;Ensen;70301;17;;
50767;;Ursulastr.(Pesch);1;29;2;24;Pesch;60603;16;;
50733;;Usambarastr.;1;15;2;;Nippes;50115;15;;
50765;;Usedomstr.;1;29;6;66;Chorweiler;60905;16;;
50997;;Usedomweg;1;9;2;10;Rondorf;20602;13;;
51105;;Usingerstr.;1;49;2;30;Humboldt/Gremberg;80101;18;;
51105;;Usingerstr.;55;101a;36;66;Humboldt/Gremberg;80105;18;;
51105;;Usingerstr.;103;105a;70;74;Humboldt/Gremberg;80104;18;;
50739;;Utehof;1;23;2;28;Mauenheim;50203;16;;
51147;;Utestr.;1;49;2;28;Wahnheide;71007;17;;
50674;;Utrechter Str.;1;9;2;4;Neustadt/Nord;10406;18;;
51105;;Vallendarer Str.;1;17;2;20;Humboldt/Gremberg;80104;18;;
50933;;Van-Gogh-Str.;1;7;2;4;MÃ¼ngersdorf;30504;14;;
51143;;Van-Kempen-Str.;1;15;2;8;ZÃ¼ndorf;71406;17;;
50825;;Vastersstr.;1;35;2;28;Neuehrenfeld;40220;15;;
51061;;Veilchenweg;1;31a;2;24;HÃ¶henhaus;90612;19;;
51107;;Veilchenweg(Rath/Heumar);1;81;2;76;Rath/Heumar;80811;17;;
51107;;Veilchenweg(Rath/Heumar);85;87;;;Rath/Heumar;80812;17;;
50999;;Veilchenweg(SÃ¼rth);1;13;2;12;SÃ¼rth;21005;13;;
50933;;Veit-StoÃŸ-Str.;1;11a;2;20;MÃ¼ngersdorf;30506;14;;
50678;;Veledastr.;1;23;2;16;Neustadt/SÃ¼d	;10207;13;;
50672;;Venloer Str.;1;23;;;Neustadt/Nord;10408;18;;
50672;;Venloer Str.;25;33;2;30;Neustadt/Nord;10407;18;;
50672;;Venloer Str.;35;151;46;156a;Neustadt/Nord;10405;18;;
50823;;Venloer Str.;177;225;160;208;Ehrenfeld;40112;15;;
50823;;Venloer Str.;227;263;214;252;Ehrenfeld;40113;15;;
50823;;Venloer Str.;;;254;284;Ehrenfeld;40107;15;;
50823;;Venloer Str.;265;317;;;Ehrenfeld;40106;15;;
50823;;Venloer Str.;319;371;288;350;Ehrenfeld;40117;15;;
50825;;Venloer Str.;;;350a;354b;Ehrenfeld;40118;15;;
50825;;Venloer Str.;;;358;416;Ehrenfeld;40122;15;;
50825;;Venloer Str.;377;389;;;Ehrenfeld;40118;15;;
50825;;Venloer Str.;393;429;;;Ehrenfeld;40122;15;;
50825;;Venloer Str.;431;453;420;468;Ehrenfeld;40119;15;;
50825;;Venloer Str.;455;567;;;Ehrenfeld;40121;15;;
50823;;Venloer Str.;;;472;;Ehrenfeld;40121;15;;
50825;;Venloer Str.;;;472a;550;Ehrenfeld;40121;15;;
50827;;Venloer Str.;601;749a;626;702;Bickendorf;40312;15;;
50827;;Venloer Str.;;;708;728;Bickendorf;40307;15;;
50827;;Venloer Str.;;;730;736;Bickendorf;40303;15;;
50827;;Venloer Str.;771;867a;738;844;Bickendorf;40304;15;;
50829;;Venloer Str.;877;1107;1000;1152;Vogelsang;40406;15;;
50829;;Venloer Str.;1271;1451;1210;1410;BocklemÃ¼nd/Mengenich;40501;15;;
50672;;Venloer Wall;15;21;;;Neustadt/Nord;10409;18;;
51103;;Vereinsstr.;1;31;2;20;Kalk;80207;18;;
51103;;Vereinsstr.;33;39;22;28;Kalk;80202;18;;
50968;;Vernicher Str.;1;15;20;34;Raderthal;20403;13;;
