zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57439;Kleiner Markt;1;1;2;2;Attendorn;01.1;;;149
57439;Klippe;1;15;4;14;Röllecken;10.1;;;149
57439;Klosterplatz;1;5;2;4;Attendorn;01.1;;;149
57439;Kluser Weg;1;17;2;12;Attendorn;02.1;;;149
57439;Kolpingweg;1;1;;;Neu-Listernohl;12.1;;;149
57439;Korbacher Straße;1;5;2;6;Attendorn;11.1;;;149
57439;Krähenbergstraße;3;39;6;38;Petersburg;13.1;;;149
57439;Kämpchen;1;1;4;16;Windhausen;14.1;;;149
57439;Kölner Straße;1;123;6;92;Attendorn;01.1;;;149
57439;Königsberger Straße;1;7;2;26;Attendorn;11.1;;;149
57439;Köppelchen;1;17;2;18;Röllecken;10.1;;;149
57439;Kösters Siepen;;;2;6;Attendorn;06.1;;;149
57439;Lamfertweg;1;15;4;6;Ennest;17.1;;;149
57439;Laufhahn;;;4;10;Windhausen;14.1;;;149
57439;Lerchenstraße;1;13;2;18;Attendorn;11.1;;;149
57439;Lindenhardt;3;3;4;4;Repe;04.1;;;149
57439;Lindenstraße;5;9;6;12;Silbecke;18.1;;;149
57439;Lindenweg;1;5;2;10;Ennest;17.1;;;149
57439;Listertalstraße;;;4;30;Weuste;12.1;;;149
57439;Listertalstraße;41;41;;;Listertalsperre;12.1;;;149
57439;Listertalstraße;63;73;70;90;Eichen;12.1;;;149
57439;Lübecker Straße;1;9;2;10;Attendorn;09.1;;;149
57439;Lüneburger Straße;7;15;2;10;Attendorn;09.1;;;149
57439;Magdeburger Straße;1;57;2;26;Attendorn;09.1;;;149
57439;Mainzer Straße;3;51;6;80;Attendorn;07.1;;;149
57439;Markweg;1;7;;;Rieflinghausen;04.1;;;149
57439;Martinusstraße;1;27;2;44;Dünschede;18.1;;;149
57439;Mattmecke;1;9;8;10;Petersburg;13.1;;;149
57439;Mecklinghauser Straße;1;19;2;34;Helden;19.1;;;149
57439;Meisenstraße;1;31;2;40;Attendorn;11.1;;;149
57439;Milstenau;5;47;12;60;Milstenau;17.1;;;149
57439;Milstenauer Straße;1;35;6;26;Ennest;17.1;;;149
57439;Mindener Straße;1;21;4;16;Attendorn;09.1;;;149
57439;Mohnfeld;7;27;8;16;Neu-Listernohl;12.1;;;149
